scientific_name,author,gbif_id,plantnet_id,powo_id,iucn_category,common_names
Hymenolobium petraeum,Ducke,2951896,1405151,null,LC,
Hymenolobium pulcherrimum,Ducke,3913130,1402840,null,,
Hymenolobium sericeum,Ducke,2951897,1578750,null,,
Hymenopus adolphoduckei,(Prance) Sothers & Prance,10837634,1841377,null,EN,
Hymenopus caudatus,(Prance) Sothers & Prance,9988535,1830249,null,LC,
Hymenopus heteromorphus,(Benth.) Sothers & Prance,10451142,1830055,null,LC,
Hymenopus hirsutus,(Prance) Sothers & Prance,10206281,1830250,null,LC,
Hymenopus laevigatus,(Prance) Sothers & Prance,10081467,1830252,null,LC,
Hymenopus macrophyllus,(Benth.) Sothers & Prance,10325594,1830255,null,LC,
Hymenopus oblongifolius,(Standl.) Sothers & Prance,10687606,1830977,null,,
Hymenopus occultans,(Prance) Sothers & Prance,10357387,1830256,null,LC,
Hymenopus reticulatus,(Prance) Sothers & Prance,9931046,1830257,null,LC,
Hymenopus sothersiae,(Prance) Sothers & Prance,10853333,1841379,null,,
Hyospathe elegans,Mart.,2736706,1403418,null,LC,Ochapiaca palm; Ochapiaca (చ్చపియకా)
Ilex divaricata,Mart. ex Reissek,5534605,1463659,null,LC,
Ilex inundata,Poepp. ex Reissek,5534043,1405340,null,LC,
Ilex petiolaris,Benth.,5534616,1463841,null,LC,
Inga acreana,Harms,5357584,1402364,null,LC,
Inga alba,(Sw.) Willd.,5358137,1402367,null,LC,
Inga bicoloriflora,Ducke,5357705,1579321,null,LC,
Inga bourgoni,(Aubl.) DC.,5580442,1402369,null,,
Inga brachyrhachis,Harms,5357846,1579331,null,LC,
Inga bullatorugosa,Ducke,5357834,1579341,null,EN,
Inga capitata,Desv.,5358094,1402372,null,LC,
Inga cayennensis,Sagot ex Benth.,5357789,1402373,null,LC,
Inga chrysantha,Ducke,5357518,1579362,null,,
Inga cinnamomea,Spruce ex Benth.,5358132,1402374,null,LC,
Inga disticha,Benth.,5357794,1402375,null,LC,
Inga edulis,Mart.,5357677,1368191,null,LC,Ice-cream-bean; Guaba; Pois Doux; Icecreambean; Ice Cream Bean; Food inga; St John's bread; Cocol
Inga glomeriflora,Ducke,5357873,1579410,null,LC,
Inga graciliflora,Benth.,5357745,1402378,null,,
Inga gracilifolia,Ducke,5357605,1405892,null,LC,Gracefulleaf Inga
Inga heterophylla,Willd.,5357852,1402379,null,LC,
Inga inflata,Ducke,5358080,1579430,null,,
Inga laevigata,M.Martens & Galeotti,5629065,1726302,null,,
Inga lateriflora,Miq.,5358057,1402382,null,LC,
Inga laurina,(Sw.) Willd.,5358039,1404572,null,LC,Guamá; Sacky sac bean; Red Wood; Sackysac; Spanish oak; Sweet pea
Inga longiflora,Spruce ex Benth.,5357949,1402384,null,,
Inga macrophylla,Humb. & Bonpl. ex Willd.,5357784,1400828,null,LC,
Inga marginata,Willd.,7546887,1402385,null,LC,
Inga micradenia,Spruce ex Benth.,5358077,1734724,null,,
Inga multinervis,T.D.Penn.,5358136,1579488,null,LC,
Inga nobilis,Willd.,5357519,1402388,null,LC,Guama venezolano
Inga obidensis,Ducke,5357894,1579494,null,LC,
Inga obtusata,Spruce ex Benth.,5357651,1726307,null,LC,
Inga panurensis,Spruce ex Benth.,5357844,1403757,null,LC,
Inga paraensis,Ducke,5357798,1402390,null,LC,
Inga pezizifera,Benth.,5357576,1402391,null,LC,
Inga pilosula,(Rich.) J.F.Macbr.,5358111,1402392,null,LC,
Inga poeppigiana,Benth.,5357812,1405211,null,LC,
Inga punctata,Willd.,5357665,1404135,null,LC,
Inga rhynchocalyx,Sandwith,5357606,1405893,null,LC,
Inga rubiginosa,(Rich.) DC.,5357814,1402394,null,LC,
Inga ruiziana,G.Don,5357975,1579537,null,LC,
Inga sertulifera,DC.,5357619,1402395,null,LC,
Inga splendens,Willd.,5358104,1402396,null,LC,
Inga stenoptera,Benth.,5357558,1579566,null,LC,
Inga stipularis,DC.,5358011,1402397,null,LC,
Inga suberosa,T.D.Penn.,5357755,1579570,null,EN,
Inga tenuistipula,Ducke,5357513,1404155,null,LC,
Inga thibaudiana,DC.,5357991,1402398,null,LC,
Inga ulei,Harms,5357646,1579590,null,LC,
Inga umbellifera,(Vahl) Steud. ex DC.,5358027,1726311,null,LC,
Inga umbratica,Poepp.,5358034,1726312,null,LC,
Inga velutina,Willd.,5357985,1579601,null,LC,
Inga vera,Willd.,5357680,1405366,null,LC,River koko; Guaba; Guama
Ipomoea carnea,Jacq.,2928590,1356270,null,,Morning-glory; Bush Morning Glory; Gloria-de-la-Manana; Gloria de la manana; Shrub ipomoea; Morning glory-bush; కట్ల; Algodão-bravo; Mahanandi; نیلوفر درختی; Besarm
Iriartella setigera,(Mart.) H.Wendl.,2739108,1404519,null,LC,
Iriartella stenocarpa,Burret,2739105,1469726,null,LC,
Iryanthera coriacea,Ducke,3744083,1602556,null,LC,
Iryanthera crassifolia,A.C.Sm.,3744069,1726315,null,LC,
Iryanthera dialyandra,Ducke,3744048,1602558,null,VU,
Iryanthera elliptica,Ducke,3744033,1602559,null,LC,
Iryanthera grandis,Ducke,3743999,1402498,null,,
Iryanthera hostmannii,(Benth.) Warb.,3743981,1402494,null,LC,
Iryanthera inpae,W.A.Rodrigues,3743968,1734733,null,,
Iryanthera juruensis,Warb.,3743957,1402497,null,LC,
Iryanthera laevis,Markgr.,3743937,1602561,null,LC,
Iryanthera lancifolia,Ducke,3743924,1405899,null,LC,
Iryanthera obovata,Ducke,3743838,1602564,null,LC,
Iryanthera paradoxa,(Schwacke) Warb.,3743817,1602566,null,LC,
Iryanthera paraensis,Huber,3743809,1402495,null,LC,
Iryanthera polyneura,Ducke,3743800,1602567,null,LC,
Iryanthera sagotiana,(Benth.) Warb.,3743777,1402496,null,,
Isertia hypoleuca,Benth.,2903528,1403310,null,LC,
Isertia rosea,Spruce ex K.Schum.,2903522,1404415,null,LC,
Ixora brevifolia,Benth.,2905802,1674424,null,LC,
Ixora finlaysoniana,Wall. ex G.Don,2905676,1406094,null,LC,Fragrant ixora; Siamese white ixora; White jungle flame; తెల్ల నూరువరహాలు
Ixora intensa,K.Krause,2905944,1406255,null,,
Ixora killipii,Standl.,2905346,1674575,null,LC,
Ixora panurensis,Müll.Arg.,2906015,1407350,null,LC,
Ixora rufa,Müll.Arg.,2905766,1674741,null,,
Ixora schomburgkiana,Benth.,2905341,1405406,null,,
Jablonskia congesta,(Benth. ex Müll.Arg.) G.L.Webster,3081437,1404682,null,LC,
Jacaranda copaia,(Aubl.) D.Don,7298763,1406468,null,LC,
Jacaranda obtusifolia,Bonpl.,7298634,1403815,null,LC,Jacaranda
Jacqueshuberia purpurea,Ducke,2943348,1579680,null,LC,
Jatropha curcas,L.,3072953,1375622,null,LC,Physicnut; Purgenut; Purgingnut; Barbados-nut; Bubblebush; Jatropha; Jarak; Klèkè; Grave Physic Nut; Physic nut tree
Joannesia heveoides,Ducke,3075092,1546564,null,LC,
Jupunba adenophora,"(Ducke) M.V.B.Soares, M.P.Morim & Iganci",11667647,1826135,null,LC,
Jupunba barbouriana,"(Standl.) M.V.B.Soares, M.P.Morim & Iganci",11659250,1826136,null,LC,
Jupunba campestris,"(Spruce ex Benth.) M.V.B.Soares, M.P.Morim & Iganci",11528741,1841489,null,LC,
Jupunba curvicarpa,"(H.S.Irwin) M.V.B.Soares, M.P.Morim & Iganci",11698476,1830398,null,LC,
Jupunba floribunda,"(Spruce ex Benth.) M.V.B.Soares, M.P.Morim & Iganci",11516048,1830705,null,LC,
Jupunba laeta,"(Benth.) M.V.B.Soares, M.P.Morim & Iganci",11798059,1830396,null,LC,
Jupunba microcalyx,"(Spruce ex Benth.) M.V.B.Soares, M.P.Morim & Iganci",11452662,1831770,null,LC,
Jupunba piresii,"(Barneby & J.W.Grimes) M.V.B.Soares, M.P.Morim & Iganci",11619253,1839883,null,LC,
Kutchubaea insignis,Fisch. ex DC.,2893778,1403323,null,LC,
Kutchubaea oocarpa,(Standl.) C.H.Perss.,3845414,1674919,null,,
Kutchubaea semisericea,Ducke,2893791,1674921,null,,
Kutchubaea sericantha,Standl.,2893782,1674922,null,,
Kutchubaea surinamensis,(Bremek.) C.H.Perss.,3845412,1674923,null,,
Lacistema aggregatum,(P.J.Bergius) Rusby,3075397,1558385,null,LC,
Lacistema grandifolium,Schnizl.,3075382,1401767,null,LC,
Lacistema polystachyum,Schnizl.,3075424,1558391,null,LC,
Lacistema pubescens,Mart.,3075392,1405167,null,LC,
Lacmellea aculeata,(Ducke) Monach.,7316990,1402010,null,LC,
Lacmellea arborescens,(Müll.Arg.) Markgr.,7316973,1461121,null,LC,
Lacmellea edulis,H.Karst.,3618040,1461126,null,LC,
Lacmellea gracilis,(Müll.Arg.) Markgr.,3617998,1461128,null,LC,
Lacmellea microcarpa,(Müll.Arg.) Markgr.,3617862,1461132,null,LC,
Lacmellea ramosissima,(Müll.Arg.) Markgr.,7316933,1461138,null,LC,
Lacunaria crenata,(Tul.) A.C.Sm.,7919991,1403219,null,LC,
Lacunaria jenmanii,(Oliv.) Ducke,7939053,1403220,null,LC,
Lacunaria macrostachya,(Tul.) A.C.Sm.,7818435,1608526,null,LC,
Ladenbergia amazonensis,Ducke,2908718,1674926,null,LC,
Lecointea amazonica,Ducke,2965104,1579920,null,LC,
Lecythis barnebyi,S.A.Mori,3082422,1567801,null,VU,
Lecythis chartacea,O.Berg,3082469,1405253,null,LC,
Lecythis confertiflora,(A.C.Sm.) S.A.Mori,3082437,1405261,null,,
Lecythis gracieana,S.A.Mori,3082349,1567803,null,LC,
Lecythis holcogyne,(Sandwith) S.A.Mori,3082359,1401968,null,,
Lecythis lurida,(Miers) S.A.Mori,3082401,1567805,null,LC,
Lecythis parvifructa,S.A.Mori,3082460,1567808,null,LC,
Lecythis pisonis,Cambess.,3082440,1406634,null,,Paradise-nut; Monkeypot; Cream nut
Lecythis poiteaui,O.Berg,3082412,1401971,null,LC,
Lecythis prancei,S.A.Mori,3082439,1567809,null,EN,
Lecythis retusa,Spruce ex O.Berg,3082423,1567810,null,LC,
Lecythis zabucajo,Aubl.,3082500,1401973,null,LC,Paradise-nut; Sapucaia-nut; Monkeynut; Monkey pot
Leonia crassa,L.B.Sm. & A.Fernández,5664263,1697037,null,LC,
Leonia cymosa,Mart.,5664258,1697038,null,LC,
Leonia glycycarpa,Ruiz & Pav.,7296446,1403699,null,LC,
Leopoldinia piassaba,Wallace,2732586,1469769,null,NT,Piassaba; Piassava; Para piassava
Leopoldinia pulchra,Mart.,2732588,1404016,null,LC,
Lepidocaryum tenue,Mart.,2732630,1469770,null,LC,
Leptobalanus joseramosii,(Prance) Sothers & Prance,10851776,1841380,null,,
Leptobalanus latus,(J.F.Macbr.) Sothers & Prance,10383454,1830259,null,,
Leptobalanus longistylus,(Hook.f.) Sothers & Prance,10299697,1826724,null,,
Leptolobium nitens,Vogel,5358428,1724785,null,LC,
Leretia cordata,Vell.,3597442,1401878,null,LC,
Leucaena leucocephala,(Lam.) de Wit,2970418,1363651,null,,Ipil-ipil; Subabul; Mimosa; Coffeebush; Horse-tamarind; Leadtree; Jumbie-bean; Leucaena; Vi-vi; Sneakytree; White popinac; Horse; Wild tamarind; Tan Tan; Tantan Tree; White leadtree; Acacia; Cowbush; Jimbay; Jump-and-go; Wild mimosa; Horse/wild tamarind; Cassie; Cassie Blanc; Graines de Lin; Lino; Lino Criollo; Macata; Granadillo bobo; Lamtoro
Libidibia ferrea,(Mart. ex Tul.) L.P.Queiroz,5832783,1719969,null,LC,Brazilian ironwood; Leopard tree; Jucá; Morado
Licania apiculata,Prance,2985457,1495204,null,,
Licania blackii,Prance,2985542,1495214,null,,
Licania bracteata,Prance,2985343,1495216,null,,
Licania canescens,Benoist,2985371,1401066,null,LC,
Licania cidii,Prance,2985504,1495228,null,LC,
Licania coriacea,Benth.,2985534,1404483,null,LC,
Licania davillifolia,Benoist,2985408,1401081,null,,
Licania discolor,Pilg.,2985477,1404485,null,LC,
Licania elliptica,Standl.,2985396,1401088,null,,
Licania gracilipes,Taub.,2985420,1495261,null,LC,
Licania hypoleuca,Benth.,2985272,1401102,null,LC,
Licania impressa,Prance,2985508,1495273,null,LC,
Licania irwinii,Prance,2985359,1404487,null,LC,
Licania kunthiana,Hook.f.,2985361,1401106,null,LC,
Licania laxiflora,Fritsch,2985435,1401110,null,LC,
Licania majuscula,Sagot,2985573,1401115,null,LC,
Licania marleneae,Prance,2985352,1495293,null,,
Licania membranacea,Sagot ex Laness.,7543239,1401116,null,LC,
Licania micrantha,Miq.,2985424,1401117,null,LC,
Licania mollis,Benth.,2985256,1495300,null,LC,
Licania niloi,Prance,2985545,1495305,null,,
Licania paraensis,Prance,2985314,1495316,null,,
Licania parviflora,Benth.,2985323,1401120,null,LC,
Licania parvifructa,Fanshawe & Maguire,2985372,1404493,null,LC,
Licania rodriguesii,Prance,2985516,1400808,null,,
Licania rufescens,Klotzsch ex Fritsch,8268017,1495328,null,LC,
Licania sandwithii,Prance,2985447,1495331,null,NT,
Licania savannarum,Prance,2985570,1495333,null,LC,
Licania silvae,Prance,2985580,1406012,null,LC,
Licania stewardii,Prance,2985560,1495342,null,LC,
Licaria armeniaca,(Nees) Kosterm.,4183187,1403909,null,LC,
Licaria aureosericea,van der Werff,4183156,1566330,null,EN,
Licaria brasiliensis,(Nees) Kosterm.,4183109,1566332,null,LC,
Licaria chrysophylla,(Meisn.) Kosterm.,4182812,1404919,null,LC,
Licaria guianensis,Aubl.,4182465,1401923,null,LC,
Licaria hirsuta,van der Werff,4182437,1566353,null,,
Licaria macrophylla,(A.C.Sm.) Kosterm.,4182303,1566357,null,LC,
Licaria martiniana,(Mez) Kosterm.,4182229,1405009,null,LC,
Licaria oppositifolia,(Nees) Kosterm.,4182007,1566362,null,VU,
Licaria pachycarpa,(Meisn.) Kosterm.,4180401,1401924,null,LC,
Licaria polyphylla,(Nees) Kosterm.,4181846,1401925,null,LC,
Licaria subbullata,Kosterm.,4181516,1401926,null,LC,
Licaria vernicosa,(Mez) Kosterm.,4181954,1401927,null,LC,
Limadendron amazonicum,(Ducke) Meireles & A.M.G.Azevedo,7864243,1726737,null,LC,
Limadendron hostmannii,(Benth.) Meireles & A.M.G.Azevedo,8146564,1726736,null,LC,
Lindackeria paludosa,(Benth.) Gilg,3879608,1404248,null,LC,
Lophanthera lactescens,Ducke,5634534,1419389,null,DD,Golden chaintree; Golden Chain (బంగారి గొలుసు); Golden Chain
Lophanthera longifolia,(Kunth) Griseb.,5634663,1405155,null,LC,
Lorostemon bombaciflorus,Ducke,3713189,1724796,null,LC,
Lorostemon coelhoi,Paula,3713181,1496541,null,EN,
Lorostemon colombianus,Maguire,3713171,1724779,null,LC,
Luehea cymulosa,Spruce ex Benth.,5706143,1594620,null,LC,
Lueheopsis burretiana,Ducke,4260591,1594632,null,LC,
Lueheopsis duckeana,Burret,4260579,1594633,null,,
Lueheopsis rosea,(Ducke) Burret,4260519,1406213,null,LC,
Mabea angularis,Hollander,3071763,1546623,null,LC,
Mabea angustifolia,Spruce ex Benth.,3071769,1546624,null,LC,
Mabea anomala,Müll.Arg.,3071856,1546625,null,LC,
Mabea elegans,Rusby,3071854,1546631,null,,
Mabea fistulifera,Mart.,3071744,1546633,null,,
Mabea nitida,Spruce ex Benth.,3071812,1546643,null,LC,
Mabea paniculata,Spruce ex Benth.,3071788,1546645,null,,
Mabea piriri,Aubl.,3071818,1401705,null,LC,
Mabea pohliana,(Benth.) Müll.Arg.,3071852,1546646,null,LC,
Mabea pulcherrima,Müll.Arg.,3071781,1401707,null,LC,
Mabea salicoides,Esser,3071848,1406403,null,,
Mabea speciosa,Müll.Arg.,3071803,1401708,null,LC,
Mabea subsessilis,Pax & K.Hoffm.,3071764,1401709,null,LC,
Mabea taquari,Aubl.,3071838,1401710,null,LC,
Mabea uleana,Pax & K.Hoffm.,3071857,1546652,null,,
Macairea pachyphylla,Benth.,3859244,1406472,null,LC,
Macairea theresiae,Cogn.,3859057,1598446,null,LC,
Macairea thyrsiflora,DC.,3859042,1407703,null,LC,
Machaerium amazonense,Hoehne,5355074,1581212,null,LC,
Machaerium aristulatum,(Spruce ex Benth.) Ducke,5355151,1724853,null,LC,
Machaerium brasiliense,Vogel,5355145,1581220,null,LC,
Machaerium ferox,(Mart. ex Benth.) Ducke,5354958,1405716,null,LC,
Machaerium inundatum,(Mart. ex Benth.) Ducke,5355050,1402851,null,LC,
Machaerium leiophyllum,(DC.) Benth.,5354986,1402855,null,LC,
Machaerium lunatum,(L.f.) Ducke,5355075,1402856,null,LC,Palo De Hoz
Machaerium macrophyllum,Benth.,5354902,1581291,null,LC,
Machaerium myrianthum,Spruce ex Benth.,5354915,1402858,null,LC,
Machaerium paraense,Ducke,5354914,1402859,null,LC,
Machaerium quinata,(Aubl.) Sandwith,5355133,1581324,null,LC,
Maclura tinctoria,(L.) D.Don ex G.Don,12340747,1820170,null,LC,Old Fustic; Fustic mulberry; Yellow-wood; Dyer's mulberry; Fustic
Macoubea guianensis,Aubl.,7317333,1402046,null,LC,
Macoubea sprucei,(Müll.Arg.) Markgr.,7317314,1405450,null,LC,
Macrolobium acaciifolium,(Benth.) Benth.,2948882,1400573,null,LC,
Macrolobium arenarium,Ducke,2948912,1581363,null,,
Macrolobium brevense,Ducke,2948796,1581364,null,LC,
Macrolobium campestre,Huber,2948851,1404170,null,LC,
Macrolobium canaliculatum,Spruce ex Benth.,2948799,1724881,null,,
Macrolobium discolor,Benth.,2948785,1581374,null,,
Macrolobium duckeanum,R.S.Cowan,2948899,1732791,null,LC,
Macrolobium flexuosum,Spruce ex Benth.,2948887,1732789,null,,
Macrolobium gracile,Spruce ex Benth.,2948817,1724859,null,LC,
Macrolobium huberianum,Ducke,2948892,1404172,null,LC,
Macrolobium limbatum,Spruce ex Benth.,2948901,1724863,null,LC,
Macrolobium longipedicellatum,Ducke,2948881,1581395,null,LC,
Macrolobium multijugum,(DC.) Benth.,2948758,1400575,null,LC,
Macrolobium prancei,R.S.Cowan,3968044,1732800,null,,
Macropharynx spectabilis,(Stadelm.) Woodson,5535789,1406381,null,,
Macrosamanea amplissima,(Ducke) Barneby & J.W.Grimes,2976376,1581448,null,LC,
Macrosamanea discolor,(Humb. & Bonpl. ex Willd.) Britton & Rose,8468805,1724868,null,LC,
Macrosamanea duckei,(Huber) Barneby & J.W.Grimes,2976398,1581451,null,LC,
Macrosamanea froesii,Barneby & J.W.Grimes,2976378,1581452,null,LC,
Macrosamanea pubiramea,(Steud.) Barneby & J.W.Grimes,2976356,1405092,null,LC,
Macrosamanea spruceana,(Benth.) Killip ex Record,2976372,1724866,null,LC,
Malouetia duckei,Markgr.,3620100,1400355,null,LC,
Malouetia gracillima,Woodson,3620023,1461250,null,EN,
Malouetia tamaquarina,(Aubl.) A.DC.,8109993,1402069,null,LC,
Malouetia virescens,Spruce ex Müll.Arg.,3619535,1461264,null,LC,
Malpighia glabra,L.,5421429,1406672,null,LC,Barbados cherry; Wild crapemyrtle; Acerola; Huesito; West Indian cherry; Cherry
Mangifera indica,L.,3190638,1384600,null,DD,Mango; Mango Tree; आम; Mangga; Common mango; Indian mango; Am; Common Indian Mango; Cuckoo's joy; आंबा; Julie Mango; আম; మామిడి; Aam; Mumbai Mango; Mangoso; Cây Xoài
Manicaria saccifera,Gaertn.,2735044,1403467,null,,Sea Coconut
Manihot esculenta,Crantz,3060998,1376005,null,,Cassava; Tapioca; Manioc tapioca; Cassave; Manioc; Tapioca plant; Bitter Cassava; Mandioca; Topioca plant; Sweet cassava; Sweet-potato tree; Yuca; Kaséla; South African Ntsumbula; Yams; Mundok; కర్రపెండలం; Sabbhrâng; Sampeu
Manilkara bidentata,(A.DC.) A.Chev.,2885366,1403488,null,LC,Bulletwood; Bullet; Bullet tree; Bully tree; Cherry mahogany
Manilkara cavalcantei,Pires & Rodr. ex T.D.Penn.,2885044,1686851,null,VU,
Manilkara elata,(Allemão ex Miq.) Monach.,2885144,1686857,null,EN,
Manilkara excelsa,(Ducke) Standl.,2885112,1686858,null,VU,
Manilkara inundata,(Ducke) Ducke,2885025,1686866,null,LC,
Manilkara zapota,(L.) P.Royen,2885158,1403489,null,LC,Chiku; Sapodilla; Sapota; Sapote; Naseberry; Mespel; Misple; Sapodille; Sapotilla; Chicle; Bully tree; Chapoti; Marmalade plum; Noseberry; Sapodilla plum; Chicoo; সফেদা/সবেদা; సపోటా; സപ്പോട്ട; Sawo
Maprounea amazonica,Esser,3054668,1547084,null,LC,
Maprounea guianensis,Aubl.,3054658,1401717,null,LC,
Maquira calophylla,(Poepp. & Endl.) C.C.Berg,3763735,1406904,null,LC,
Maquira guianensis,Aubl.,3763686,1402465,null,LC,
Maquira sclerophylla,(Ducke) C.C.Berg,3763651,1402466,null,LC,
Margaritaria nobilis,L.f.,5383279,1401719,null,LC,Bastard Hogberry; Goose Berry
Martiodendron elatum,(Ducke) Gleason,2948705,1581545,null,LC,
Martiodendron parviflorum,(Amshoff) Köppen,2948703,1732811,null,,
Matayba adenanthera,Radlk.,3784506,1686035,null,LC,
Matayba arborescens,(Aubl.) Radlk.,3784467,1403446,null,LC,Arborescent Matayba
Matayba elegans,Radlk.,3784371,1405144,null,LC,
Matayba guianensis,Aubl.,3784329,1405139,null,LC,
Matayba inelegans,Radlk.,3784315,1686047,null,LC,
Matayba opaca,Radlk.,7264687,1403447,null,LC,
Matayba spruceana,(Benth.) Radlk.,3783974,1686067,null,LC,
Matisia cordata,Bonpl.,4073924,1724822,null,LC,South American sapote; Chupa sapote
Matisia ochrocalyx,K.Schum.,4073635,1406451,null,LC,
Mauritia carana,Wallace,5294776,1469954,null,LC,
Mauritia flexuosa,L.f.,5294777,1403479,null,LC,Muriti; Tree-of-life; Buriti palm; Buriti
Mauritiella aculeata,(Kunth) Burret,5293388,1405307,null,LC,Buritirana
Mauritiella armata,(Mart.) Burret,5293366,1469955,null,LC,
Maytenus guyanensis,Klotzsch ex Reissek,11016563,1410860,null,LC,
Melia azedarach,L.,5914287,1363624,null,LC,Persian-lilac; China-Berry; زيتون تلخ; Syringa; White-cedar; Texas umbrella-tree; Syringa berrytree; Tulip-cedar; Umbrella-cedar; Chinaberry-tree; Sichuan pagoda-tree; Cape-lilac; Umbrella-tree; Bead Tree; Carolina Mahogany; Pride of India; Indian lilac; Lilac; Lelah; Paraiso; Seringa; China berry tree; Margosa tree; Pride-of-India; Lian; Tree of heaven; Draek دریک; Cinamono; Bakayan; لطفا زبان فارسی را فعال کنید; Amargoseira
Melicoccus oliviformis,Kunth,7265169,1400317,null,LC,
Mespilodaphne cymbarum,(Kunth) Trofimov,10913611,1830360,null,LC,
Mezilaurus decurrens,(Ducke) Kosterm.,4182317,1566655,null,EN,
Mezilaurus duckei,van der Werff,4182297,1566656,null,EN,
Mezilaurus ita-uba,(Meisn.) Taub. ex Mez,4182249,1566657,null,VU,
Mezilaurus lindaviana,Schwacke & Mez,7468199,1566658,null,LC,
Mezilaurus manausensis,van der Werff,4182160,1566660,null,DD,
Mezilaurus micrantha,van der Werff,4182142,1566661,null,EN,
Mezilaurus synandra,(Mez) Kosterm.,4181946,1566669,null,LC,
Miconia affinis,DC.,3188559,1402206,null,LC,Saquiyac
Miconia albicans,(Sw.) Steud.,3860779,1598772,null,LC,
Miconia alborufescens,Naudin,3860744,1598773,null,LC,
Miconia aliquantula,Wurdack,3860701,1406683,null,LC,
Miconia ampla,Triana,3860460,1402211,null,LC,
Miconia argyrophylla,DC.,3859859,1402212,null,LC,
Miconia aulocalyx,Mart. ex Triana,3859544,1735732,null,,
Miconia biglandulosa,Gleason,3858854,1598834,null,LC,
Miconia burchellii,Triana,3858036,1598860,null,LC,
Miconia ceramicarpa,(DC.) Cogn.,3870543,1402217,null,LC,
Miconia chrysophylla,Urb.,3870061,1726992,null,LC,
Miconia ciliata,(Rich.) DC.,3869924,1402219,null,LC,
Miconia comptifolia,Wurdack,3869409,1598929,null,,
Miconia cowanii,Wurdack,3868835,1598943,null,,
Miconia crassinervia,Cogn.,3868763,1598945,null,,
Miconia cuspidata,Naudin,3868289,1735748,null,,
Miconia dichrophylla,J.F.Macbr.,3867803,1735749,null,,
Miconia dispar,Benth.,3867633,1402221,null,LC,
Miconia dodecandra,Cogn.,3867434,1598987,null,LC,
Miconia dolichorrhyncha,Naudin,3867377,1598990,null,LC,
Miconia duckei,Cogn.,3867252,1402222,null,,
Miconia egensis,Cogn.,3867110,1402224,null,LC,
Miconia eriodonta,DC.,3866733,1402226,null,LC,
Miconia eugenioides,Triana,3866563,1599012,null,LC,
Miconia gratissima,Benth. ex Triana,3865003,1402228,null,LC,
Miconia holosericea,(L.) DC.,3864223,1402229,null,LC,
Miconia ibaguensis,Triana,3863925,1727023,null,,
Miconia kavanayensis,Wurdack,3863245,1599131,null,,
Miconia lateriflora,Cogn.,3862739,1402233,null,LC,
Miconia lepidota,DC.,3862564,1402234,null,LC,
Miconia longispicata,Triana,3862045,1402238,null,LC,
Miconia lourteigiana,Wurdack,3861987,1599181,null,LC,
Miconia macrosperma,(Mart.) Michelang.,10689891,1830693,null,,
Miconia manauara,"R.Goldenb., Caddah & Michelang.",6749954,1735769,null,LC,
Miconia minutiflora,(Bonpl.) DC.,10932080,1402240,null,LC,
Miconia myriantha,Benth.,3860066,1402243,null,LC,
Miconia nanopetala,R.Goldenb. & Michelang.,10670931,1830376,null,,
Miconia phaeophylla,Triana,3857955,1402246,null,LC,
Miconia phanerostila,Pilg.,3857919,1599323,null,LC,
Miconia poeppigii,Triana,3871048,1402248,null,LC,
Miconia prasina,(Sw.) DC.,3188562,1402249,null,LC,Granadillo-Bobo
Miconia pubipetala,Miq.,3870139,1402250,null,LC,
Miconia punctata,(Desr.) D.Don,7661791,1727073,null,LC,
Miconia pyrifolia,Naudin,3869684,1402252,null,LC,
Miconia regelii,Cogn.,3869156,1599379,null,LC,
Miconia rimachii,Wurdack,3868765,1727085,null,,
Miconia rubiginosa,(Bonpl.) DC.,3188581,1405280,null,LC,Peralejo
Miconia rugosa,Triana,3868166,1405571,null,LC,
Miconia spichigeri,Wurdack,3866415,1599446,null,,
Miconia splendens,(Sw.) Griseb.,3188561,1402260,null,LC,White-flower johnnyberry
Miconia stenostachya,DC.,3865993,1402261,null,LC,
Miconia subciliata,DC.,3865684,1830593,null,,
Miconia tetragona,Cogn.,3864950,1599494,null,,
Miconia tetrasperma,Gleason,3864922,1599496,null,,
Miconia tetraspermoides,Wurdack,3864906,1402262,null,LC,
Miconia tococa,(Desr.) Michelang.,10816285,1822753,null,,
Miconia tococinnamomea,Michelang.,10733430,1831740,null,LC,
Miconia tococoronata,Michelang.,10701033,1831737,null,,
Miconia tomentosa,(Rich.) D.Don,8335424,1727108,null,LC,
Miconia traillii,Cogn.,3864034,1405008,null,LC,
Miconia truncata,Triana,3863707,1599517,null,LC,
Miconia umbrosa,Cogn.,3863523,1599524,null,,
Miconia waimiri-atroari,Meirelles & Caddah,11450758,1841493,null,,
Micrandra elata,(Didr.) Müll.Arg.,5378816,1547104,null,LC,
Micrandra minor,Benth.,5378807,1547108,null,,Micrandra
Micrandra rossiana,R.E.Schult.,5378815,1404708,null,,
Micrandra siphonioides,Benth.,5378822,1547109,null,LC,
Micrandra spruceana,(Baill.) R.E.Schult.,5378809,1547110,null,LC,
Micrandropsis scleroxylon,(W.A.Rodrigues) W.A.Rodrigues,3072433,1405526,null,LC,
Micropholis acutangula,(Ducke) Eyma,5333971,1405585,null,,
Micropholis casiquiarensis,Aubrév.,5333900,1405350,null,LR/nt,
Micropholis cayennensis,T.D.Penn.,5333906,1405444,null,LR/lc,
Micropholis egensis,(A.DC.) Pierre,5333916,1403491,null,LC,
