scientific_name,author,gbif_id,plantnet_id,iucn_category,common_names
Abuta grandifolia,(Mart.) Sandwith,3830518,1402329,LC,Leaf
Abuta grisebachii,Triana & Planch.,3830510,1600903,LC,Shield Leaf
Abuta imene,(Mart.) Eichler,3830486,1402330,LC,
Abuta rufescens,Aubl.,3830210,1402331,LC,Bigggg
Abuta sandwithiana,Krukoff & Barneby,3830202,1402332,LC,
Acacia mangium,Willd.,2979091,1382099,LC,Black wattle; Hickory wattle; Northern wattle; Sally wattle; Sabah salwood; Broadleaf salwood; Brown salwood; Mangium
Acalypha macrostachya,Jacq.,3056437,1542499,LC,Fire Dragon; Round Copperleaf; Fuzzy Dhang; Jacob's Coat; Scarlet Acalypha; Rabo de Gato
Acioa edulis,Prance,2984895,1418426,LC,
Acioa guianensis,Aubl.,2984898,1400994,LC,
Acioa longipendula,(Pilg.) Sothers & Prance,9517391,1731195,LC,
Acmanthera latifolia,(A.Juss.) Griseb.,3982485,1841426,VU,
Acmanthera longifolia,Nied.,3982476,1591319,CR,
Acmanthera parviflora,W.R.Anderson,3982459,1591321,EN,
Acrocomia aculeata,(Jacq.) Lodd. ex R.Keith,7413879,1722711,LC,Paraguay palm; Corozo; Macaw palm; Mucaja acrocomia; Totai palm; Gru Gru Boeuf Palm
Adelia ricinella,L.,5380439,1542722,LC,Wild lime
Adenanthera pavonina,L.,2951846,1366906,LC,Coralwood; Red sandalwood-tree; Sandal beadtree; Sandalwood-tree; Zumbictree; Beadtree; Red beadtree; Red beantree; Circassian-tree; False jequirity; False red-sandalwood; Red-sandalwood; Coral Tree; Red bead tree; Circassian seed; Red Lucky Seed; Coral bean tree; False wiliwili; Red sandlewood; Condoriwood; Coral pea; Sandal bead tree; Circassian bean tree; Acacia Coral; Agati Petite Feuille; Arbre á Æglise; Barbados Pride; Bois Noir Rouge; Bois Noir de Bourbon; Bois Noir á Graines Rouges; Bois Noir á la Graine; Circassian Bean; Curly Bean; False wili wili; Jumbi Bead; Peacock Flower-fence; Vaivai Ni Vavalagi; Saga Tree; Saga
Adenocalymma bracteosum,(DC.) L.G.Lohmann,7585564,1476326,LC,
Adenophaedra grandifolia,(Klotzsch) Müll.Arg.,3061267,1404003,LC,
Adiscanthus fusciflorus,Ducke,3835301,1681941,LC,
Aegiphila hoehnei,Moldenke,7784548,1558479,LC,
Aegiphila integrifolia,(Jacq.) B.D.Jacks.,2925468,1403675,LC,Entireleaf Spiritweed
Aegiphila laevis,(Aubl.) J.F.Gmel.,7802279,1403676,,
Aegiphila membranacea,Turcz.,7307854,1403673,LC,
Aegiphila mollis,Kunth,7307838,1558499,LC,
Aegiphila racemosa,Vell.,7307705,1403678,,
Aegiphila smithii,Moldenke,3890618,1558536,LC,
Aegiphila vitelliniflora,Klotzsch,7832078,1558557,LC,
Aeschynomene ciliata,Vogel,2949280,1569619,LC,
Agonandra brasiliensis,Benth. & Hook.f.,7321376,1723163,LC,
Agonandra silvatica,Ducke,3658855,1402626,LC,
Agouticarpa curviflora,(Dwyer) C.H.Perss.,2898485,1670187,LC,
Aiouea guianensis,Aubl.,7758257,1401901,LC,
Aiouea myristicoides,Mez,4183431,1565132,LC,
Aiouea saligna,Meisn.,4183206,1565136,LC,
Aiouea tomentella,(Mez) Renner,4183054,1565138,LC,
Albizia subdimidiata,(Splitg.) Barneby & J.W.Grimes,2973285,1405104,LC,
Alchornea castaneifolia,(Humb. & Bonpl. ex Willd.) A.Juss.,3055543,1542744,LC,
Alchornea discolor,Poepp.,3055354,1406250,LC,
Alchornea fluviatilis,Secco,3055429,1400318,LC,
Alchornea glandulosa,Poepp.,3055361,1542751,LC,
Alchornea latifolia,Sw.,3055359,1542759,LC,Achiotillo; Dove wood
Alchornea triplinervia,(Spreng.) Müll.Arg.,3055511,1401661,LC,
Alchorneopsis floribunda,(Benth.) Müll.Arg.,3055091,1401662,LC,Palo de gallina
Aldina heterophylla,Benth.,5360773,1569846,VU,
Aldina latifolia,Spruce ex Benth.,5360758,1830558,LC,
Aldina microphylla,M.Yu.Gontsch. & Yakovlev,5629498,1734267,DD,
Aldina occidentalis,Ducke,5360764,1569852,DD,
Alexa grandiflora,Ducke,2976598,1402796,,
Alibertia bertierifolia,K.Schum.,5335641,1403242,LC,
Alibertia claviflora,K.Schum.,5340527,1670258,LC,
Alibertia edulis,(Rich.) A.Rich. ex DC.,5335670,1403243,LC,
Alibertia latifolia,(Benth.) K.Schum.,5335657,1403244,LC,
Alibertia sorbilis,Huber ex Ducke,5340530,1420481,LC,
Allamanda cathartica,L.,3169836,1369872,,Golden-trumpet; Allamanda; Yellow allamanda; Common trumpetvine; Buttercup; Yellow Bell; Common allamanda; Bush allamanda; Alamanda; Hoa huỳnh anh; অলকানন্দা
Allantoma decandra,"(Ducke) S.A.Mori, Ya Y.Huang & Prance",4161401,1567595,,
Allantoma integrifolia,"(Ducke) S.A.Mori, Ya Y.Huang & Prance",4161383,1567596,LC,
Allantoma lineata,(Mart. ex O.Berg) Miers,3082999,1567598,,
Allophylus amazonicus,(Mart.) Radlk.,7265045,1685415,LC,
Allophylus edulis,"(A.St.-Hil., A.Juss. & Cambess.) Radlk.",7883158,1420613,LC,Chal-Chal
Allophylus latifolius,Huber,5577415,1406950,,
Amaioua contracta,Standl.,2901142,1670294,DD,
Amaioua glomerulata,(Lam. ex Poir.) Delprete & C.H.Perss.,7686451,1400922,LC,
Amaioua guianensis,Aubl.,2901121,1403247,LC,
Amanoa glaucophylla,Müll.Arg.,3080058,1641301,LC,
Amanoa gracillima,W.J.Hayden,3080060,1641302,LC,
Amanoa guianensis,Aubl.,3080049,1401663,LC,
Amanoa oblongifolia,Müll.Arg.,3080043,1641306,LC,
Ambelania acida,Aubl.,3620808,1401739,LC,Bagasse
Ambelania duckei,Markgr.,3620735,1459090,LC,
Ampelocera edentula,Kuhlm.,4160141,1406447,LC,
Ampelozizyphus amazonicus,Ducke,3877225,1403235,LC,
Amphirrhox longifolia,(A.St.-Hil.) Spreng.,4075006,1406218,LC,
Anacardium giganteum,Hancock ex Engl.,7908525,1406439,LC,Cajui
Anacardium microsepalum,Loes.,5544277,1454093,LC,
Anacardium occidentale,L.,5421368,1384594,LC,Cashew; Cashewnut; Cashew apple; Cashew-nut tree; Maranon; Pajuil; Caju; జీడి మామిడి; Jambu Mente; Cushew Tree
Anacardium parvifolium,Ducke,5544253,1454097,,
Anacardium spruceanum,Benth. ex Engl.,5544228,1400550,,
Anadenanthera peregrina,(L.) Speg.,2952808,1405890,LC,Cohoba; Cohoba-tree
Anaxagorea brachycarpa,R.E.Fr.,3156889,1454645,LC,
Anaxagorea brevipes,Benth.,3156884,1404027,LC,
Anaxagorea dolichocarpa,Sprague & Sandwith,3156852,1401065,LC,
Anaxagorea manausensis,Timmerman,3156880,1454652,LC,
Anaxagorea phaeocarpa,Mart.,3156862,1401096,LC,
Anaxagorea rufa,Timmerman,3156883,1454657,LC,
Andira inermis,(W.Wright) DC.,2952214,1719785,LC,Cabbagebark Tree; Angelin; Angelin-tree; Cabbagebark; Cabbagetree; Bastard mahogany; Dog almond; Partridgewood; Mountain almond
Andira micrantha,Ducke,2952210,1570049,LC,
Andira parviflora,Ducke,2952165,1570054,LC,
Andira surinamensis,(Bondt) Splitg. ex Pulle,2952202,1402801,LC,
Andira trifoliolata,Ducke,2952156,1570067,LC,
Andira unifoliolata,Ducke,2952176,1570068,LC,
Aniba affinis,(Meisn.) Mez,4181816,1404825,LC,
Aniba burchellii,Kosterm.,4181687,1565184,LC,
Aniba canelilla,(Kunth) Mez,4181679,1407241,LC,
Aniba citrifolia,(Nees) Mez,4181593,1401903,LC,
Aniba cylindriflora,Kosterm.,4181518,1565189,LC,
Aniba ferrea,Kubitzki,4181409,1565192,EN,
Aniba guianensis,Aubl.,3034090,1401904,LC,
Aniba hostmanniana,(Nees) Mez,4181158,1401905,LC,
Aniba lancifolia,Kubitzki & W.A.Rodrigues,4180981,1565198,,
Aniba megaphylla,Mez,4180892,1401908,LC,
Aniba panurensis,(Meisn.) Mez,4180762,1401909,LC,
Aniba parviflora,(Meisn.) Mez,4180740,1401910,LC,
Aniba permollis,(Nees) Mez,4180670,1565204,EN,
Aniba puchury-minor,(Mart.) Mez,7304533,1565207,LC,
Aniba riparia,(Nees) Mez,4180474,1405760,LC,
Aniba rosodora,Ducke,10823001,1401911,EN,
Aniba santalodora,Ducke,4180380,1565210,VU,
Aniba terminalis,Ducke,4180290,1401913,LC,
Aniba williamsii,O.C.Schmidt,4180088,1406694,LC,
Anisophyllea manausensis,Pires & W.A.Rodrigues,3658084,1454596,,
Annona amazonica,R.E.Fr.,5407080,1454668,LC,
Annona ambotay,Aubl.,5407112,1401136,LC,
Annona crassiflora,Mart.,5407096,1454691,LC,
Annona densicoma,Mart.,5407079,1401160,LC,
Annona excellens,R.E.Fr.,5407076,1454711,LC,
Annona exsucca,DC.,5407569,1726057,LC,
Annona foetida,Mart.,5407106,1401189,LC,
Annona glabra,L.,5407100,1386633,LC,Pond-apple; Corkwood; Cow-apple; Alligator-apple; Mangrove anona; Monkey-apple; Annone des marais; Bullock's heart; Cherimoyer; Corossolier des marais; Kaitambo; Kaitambu; Uto ni bulumakau; Uto ni mbulumakau; Dog apple; Mangrove annona; Shiningleaved Custard Ap; Alligatorapfel; Custard apple; Palo bobo
Annona haematantha,Miq.,5407118,1401208,LC,
Annona hypoglauca,Mart.,5407060,1401219,LC,
Annona insignis,R.E.Fr.,5407144,1454733,LC,
Annona montana,Macfad.,5407165,1401227,LC,Mountain soursop; Gottasop; Wild soursop; Fairchild's annona
Annona mucosa,Jacq.,5407571,1711979,LC,Wild sweetsop; Wild Sugar-Apple; Sugar Apple; Biribá; Lemon Meringue Pie Fruit
Annona muricata,L.,5407273,1386673,LC,Soursop; Sirsak; Guanabana; Prickly custard apple; Graviola; Monkey Apple; Corossol; Wild soursop; Mullatha; Sorsaka; లక్ష్మణ ఫలం; Caribbean Custard Apple
Annona neoinsignis,H.Rainer,5541616,1454755,LC,Coral Sugar Apple
Annona nitida,Mart.,5407001,1454762,LC,
Annona paludosa,Aubl.,5407287,1401263,LC,
Annona sericea,Dunal,5407270,1401269,LC,
Annona squamosa,L.,5407099,1386663,LC,Sugar apple; Sweet sop; Custard apple; Scopapel; Cuban sugar apple; Cachiman; Anón; Ata; Custard-pineapple; Sugar-pineapple; Sirkaya; Sharifa; Soursop; Fasadabur; Skopapel; Atis; Seetha phalam; Sitha Phal; القشطه; Kanonak; Chirimoya; సింతపలక చెట్టు
Antonia ovata,Pohl,7289298,1401978,LC,
Antrocaryon amazonicum,(Ducke) B.L.Burtt & A.W.Hill,3660664,1726058,,
Aparisthmium cordatum,(A.Juss.) Baill.,3072468,1401665,LC,
Apeiba petoumo,Aubl.,4260473,1405206,LC,
Appunia triphylla,Ducke,2915498,1670458,LC,
Aptandra tubicina,(Poepp.) Benth. ex Miers,3685770,1608899,LC,
Apuleia leiocarpa,(Vogel) J.F.Macbr.,5353578,1570204,LC,
Archidendron ramiflorum,(F.Muell.) Kosterm.,2941451,1570362,LC,
Artocarpus altilis,(Parkinson) Fosberg,2984573,1363145,,Breadfruit; Dugdug; Breadfruit Tree; Pana; Artocarpus
Artocarpus heterophyllus,Lam.,2984565,1402426,,Jackfruit; Nangka; Jack; Jak; Kathal; Khatal; Jacktree; Jack fruit tree; Jak-fruit; పనస; Jackfruit Tree; Lamkhuang; কাঠাল; Nangka Tree; Pala pazham
Aspidosperma album,(Vahl) Benoist ex Pichon,3620391,1401778,LC,
Aspidosperma carapanauba,Pichon,3619163,1404447,LC,
Aspidosperma desmanthum,Benth. ex Müll.Arg.,3618792,1459342,LC,
Aspidosperma eteanum,Markgr.,3618586,1459346,,
Aspidosperma excelsum,Benth.,3618555,1401781,LC,
Aspidosperma myristicifolium,(Markgr.) Woodson,3617818,1459357,LC,
Aspidosperma oblongum,A.DC.,3617704,1401803,LC,
Aspidosperma obscurinervium,Azambuja,3617687,1459364,,
Aspidosperma pachypterum,Müll.Arg.,3617572,1459366,LC,
Aspidosperma sandwithianum,Markgr.,3616872,1404446,LC,
Aspidosperma schultesii,Woodson,3616833,1407468,LC,
Aspidosperma spruceanum,Benth. ex Müll.Arg.,3616705,1406374,LC,
Aspidosperma williamii,Duarte,3616381,1459385,,
Asteranthos brasiliensis,Desf.,3082325,1567603,LC,
Astrocaryum aculeatum,G.Mey.,2733384,1404350,LC,Acuyuru-plam; Cuyuro-palm; Tucumou; Tucuma
Astrocaryum ferrugineum,F.Kahn & B.Millán,2738061,1468514,LC,
Astrocaryum jauari,Mart.,2738136,1417564,LC,Awarra; Jauari
Astrocaryum murumuru,Mart.,2738081,1403053,LC,Murumuru
Astrocaryum sciophilum,(Miq.) Pulle,2738106,1403070,LC,
Astronium lecointei,Ducke,7321583,1454108,LC,
Attalea maripa,(Aubl.) Mart.,2732686,1404352,LC,Maripa palm; Cokerite Palm; Naj; American oil palm; Cucurite palm; Cocurita palm
Averrhoa carambola,L.,2891641,1366297,DD,Starfruit; Carambola; Five-corner; Kamranga; Blimbing; Caramba; Chinese gooseberry; Country gooseberry; Five FIngers; Malaysian Star; Malaysian Starfruit
Bactris acanthocarpoides,Barb.Rodr.,2733177,1403098,LC,
Bactris balanophora,Spruce,2733383,1404982,LC,
Bactris bidentula,Spruce,2733161,1468599,LC,
Bactris brongniartii,Mart.,2732909,1404355,LC,
Bactris concinna,Mart.,2733151,1405701,LC,
Bactris constanciae,Barb.Rodr.,2733003,1403128,LR/lc,
Bactris corossilla,H.Karst.,2733242,1468607,LC,
Bactris gasipaes,Kunth,2733060,1403153,LC,Peach palm; Spiny-club palm; Pewa; Pejibave palm; Chonta; Gachipaes; Pewa nut; Pijuayo; Pupunha
Bactris maraja,Mart.,2732946,1403187,LC,
Bactris riparia,Mart.,2733109,1468638,LC,
Bagassa guianensis,Aubl.,3763926,1402427,LC,Tatajuba
Banara guianensis,Aubl.,7274188,1401742,LC,
Batesia floribunda,Spruce ex Benth.,5357360,1726067,LC,
Batocarpus amazonicus,(Ducke) Fosberg,3763869,1402428,LC,
Bauhinia curvula,Benth.,2953422,1573405,LC,
Bauhinia grandifolia,(Bong.) D.Dietr.,2953383,1734332,LC,
Bauhinia longicuspis,Spruce ex Benth.,2952966,1400458,LC,
Bellucia aequiloba,Pilg.,3866826,1597371,LC,
Bellucia egensis,"(DC.) Penneys, Michelang., Judd & Almeda",5938551,1726866,LC,
Bellucia grossularioides,(L.) Triana,3866649,1402140,LC,
Bellucia ovata,"(O.Berg ex Triana) Penneys, Michelang., Judd & Almeda",5938554,1726869,LC,
Bellucia pentamera,Naudin,3866517,1382108,LC,
Bellucia riparia,"(S.S.Renner) Penneys, Michelang., Judd & Almeda",3866484,1735642,DD,
Bertholletia excelsa,Bonpl.,3083180,1405235,VU,Brazil nut; Brazil-nut Tree; Para Nut; Brazilnut-tree; Creamnut
Bertiera guianensis,Aubl.,2908816,1403249,LC,
Bixa arborea,Huber,4087208,1477055,LC,
Bixa orellana,L.,2874863,1377104,LC,Lipstick tree; Achiote; Annatto; Arnatto; Anatto; Blood tree; Annato; Arnotto; Urucum; Woucou; Lipstick plant; Roucou
Blastemanthus gemmiflorus,(Mart.) Planch.,3694978,1608448,,
Blastemanthus grandiflorus,Spruce ex Engl.,3696500,1608449,LC,
Blepharandra heteropetala,W.R.Anderson,3984387,1591462,,
Blepharocalyx eggersii,(Kiaersk.) Landrum,3187961,1409403,LC,
Bocageopsis mattogrossensis,(R.E.Fr.) R.E.Fr.,3156944,1454895,LC,
Bocageopsis multiflora,(Mart.) R.E.Fr.,3156936,1403811,LC,
Bocageopsis pleiosperma,Maas,3156940,1454896,LC,
Bocoa viridiflora,(Ducke) R.S.Cowan,2941179,1400467,,
Bonyunia antoniifolia,Progel,4018819,1589648,LC,
Bonyunia magnifica,J.R.Grant,7907766,1589651,DD,
Bothriospora corymbosa,(Benth.) Hook.f.,2923922,1404942,LC,
Botryarrhena pendula,Ducke,2900943,1400393,LC,
Bowdichia nitida,Spruce ex Benth.,2975478,1734346,LC,Sucupira; Brazilian chestnut
Bowdichia virgilioides,Kunth,2975476,1405688,LC,
Bredemeyera floribunda,Willd.,7293394,1656789,LC,
Brosimum acutifolium,Huber,7262461,1402429,LC,
Brosimum amazonicum,(Poepp. & Endl.) E.M.Gardner & Zerega,11724343,1830392,LC,
Brosimum guianense,(Aubl.) Huber ex Ducke,7374879,1601575,LC,Snakewood; Guiana brosimum; Bastard breadnut
Brosimum lactescens,(S.Moore) C.C.Berg,3763127,1402431,LC,
Brosimum longifolium,Ducke,3763078,1601576,,
Brosimum melanopotamicum,C.C.Berg,3763052,1601577,LC,
Brosimum parinarioides,Ducke,3762924,1402432,LC,
Brosimum potabile,Ducke,3762892,1601579,LC,
Brosimum rubescens,Taub.,3762826,1402434,LC,Bloodwood cacique; Bloodwood; Satinwood
Brosimum sprucei,(Baill.) E.M.Gardner & Zerega,11665758,1834623,LC,
Brosimum utile,(Kunth) Oken,8042591,1601580,LC,Cow tree; Milk Tree
Brownea grandiceps,Jacq.,2970463,1368796,LC,Rose-of-Venezuela; Rose of Venezuela; Scarlet Flame Bean
Brugmansia suaveolens,(Humb. & Bonpl. ex Willd.) Sweet,9406432,1729328,EW,Angel's tears; Angel's trumpet; White angel's trumpet
Brunfelsia grandiflora,D.Don,2932917,1690203,LC,Largeflower brunfelsia; Yesterday today and tomorrow
Brunfelsia uniflora,(Pohl) D.Don,2932913,1407740,LC,Manaca; Vegetable mercury; Manaca rain tree
Bunchosia armeniaca,(Cav.) DC.,7285310,1408959,LC,Chico mamey; Peanut-butter plant; Peanut butter fruit; Sunset fruit
Bunchosia glandulifera,(Jacq.) Kunth,3191336,1409420,LC,Cafe falso
Burdachia duckei,Steyerm.,3982902,1591547,LC,
Burdachia prismatocarpa,Mart. ex A.Juss.,7285048,1591548,LC,
Burdachia sphaerocarpa,A.Juss.,7285039,1405814,LC,
Byrsonima aerugo,Sagot,3982815,1402017,LC,
Byrsonima arthropoda,A.Juss.,3982744,1405569,LC,
Byrsonima chrysophylla,Kunth,7508346,1726097,,
Byrsonima coniophylla,A.Juss.,3982431,1591571,LC,
Byrsonima crassifolia,(L.) Kunth,3191361,1402020,LC,Golden-spoon; Craboo; Nance; Maricao cimun
Byrsonima crispa,A.Juss.,3986307,1404249,LC,
Byrsonima cuprea,Griseb.,3986252,1591576,,
Byrsonima duckeana,W.R.Anderson,3986103,1591581,LC,
Byrsonima eugeniifolia,Sandwith,3986056,1402025,LC,
Byrsonima fernandezii,Cuatrec.,3985998,1591585,LC,
Byrsonima garcibarrigae,Cuatrec.,3985907,1591590,LC,
Byrsonima incarnata,Sandwith,3985722,1405422,LC,
Byrsonima japurensis,A.Juss.,7285639,1591606,LC,
Byrsonima laevis,Nied.,3985586,1591609,,
Byrsonima laxiflora,Griseb.,7285610,1591612,LC,
Byrsonima poeppigiana,A.Juss.,7285470,1591648,LC,
Byrsonima punctulata,A.Juss.,3984830,1591650,LC,
Byrsonima rodriguesii,W.R.Anderson,3984753,1591655,EN,
Byrsonima souzae,W.R.Anderson,3984606,1591661,EN,
Byrsonima spicata,(Cav.) Rich. ex Kunth,7864749,1419386,LC,Doncella; Hollyhock; Hilly Hock Mahogany Tree
Byrsonima stipulacea,A.Juss.,3984506,1402023,LC,
Byrsonima verbascifolia,(L.) DC.,7608514,1402024,LC,
Caesalpinia pulcherrima,(L.) Sw.,2958715,1366954,LC,Pride-of-Barbados; Mexican Bird of Paradise; Peacock Flower; गुलमोहर; Dwarf poinciana; Paradise-flower; Barbados flower-fence; Barbados-pride; Flower-fence; Dwarf flamboyant; Pride of Barbados; Kemerakan; Red Bird of Paradise; Barbados flower; Aigrette; Flamboyant Nain; Petit Flamboyant; Krishnachura; Gulmohar; Peacock Tree; చిన్న తురాయి; Flamboyant Mirim; হলুদ রাধাচূড়া
Calliandra surinamensis,Benth.,2982188,1366525,LC,Pink powder puff; Surinamese stickpea; Pink powderpuff; Pink tassel flower; Surinam calliandra; گل ابریشمی صورتی; Powder puff plant; Powderpuff Plant; Suriname Powderpuff; Surinamese Calliandra; Persian Silktree
Calliandra trinervia,Benth.,2982031,1405106,LC,
Calophyllum brasiliense,Cambess.,5421069,1401137,LC,Maria; Santa Maria; Jacareuba; Galba; Beauty leaf; River marble; St Mary's tree
Calotropis procera,(Aiton) W.T.Aiton,5414566,1389027,LC,Apple of Sodom; French-cotton; Liberty Tree; Mudar; Prince-of-Wales crown; Roostertree; Seto; Gedla Akonda; Sodom's-milkweed; Sodom-apple; Sprain Leaf; Apple-of-Sodom; Auricula-tree; Cabbagetree; Camelweed; Giant-milkweed; Kapoktree; Rubberbush; Rubbertree; Small crownflower; Swallowwort; Mudar plant; Felt plant; Dead-Sea fruit; Calotropis; کرک، استبرق; SILK COTTON
Calycolpus calophyllus,(Kunth) O.Berg,3177632,1602861,LC,
Calycolpus goetheanus,(Mart. ex DC.) O.Berg,3177607,1405905,LC,Wild guava
Calycolpus revolutus,(Schauer) O.Berg,3177640,1405906,LC,
Calycophyllum intonsum,Steyerm.,2904007,1671175,,
Calycophyllum spruceanum,(Benth.) Hook.f. ex K.Schum.,2904000,1671181,LC,Mulatto; Naked tree; Pau mulato
Campsiandra angustifolia,Spruce ex Benth.,2933026,1400476,LC,
Campsiandra chigo-montero,Stergios,3931870,1574260,LC,
Campsiandra implexicaulis,Stergios,3931846,1574266,LC,
Campsiandra laurifolia,Benth.,2933025,1726105,LC,
Caraipa costata,Spruce ex Benth.,3712764,1488651,,
Caraipa densifolia,Mart.,7330101,1401141,LC,
Caraipa duckeana,Kubitzki,3712738,1488652,,
Caraipa grandifolia,Mart.,7330089,1488654,LC,
Caraipa heterocarpa,Ducke,3712630,1488655,,
Caraipa odorata,Ducke,3712437,1488662,DD,
Caraipa punctulata,Ducke,3712354,1401148,LC,
Caraipa rodriguesii,Paula,3712313,1488665,VU,
Caraipa savannarum,Kubitzki,3712302,1406539,LC,
Caraipa valioi,Paula,3712228,1488669,,
Carapa guianensis,Aubl.,3190513,1402298,LC,Crabwood; Guiana crabwood; Crab oil tree; Bullet wood; Crab oil
Carapa procera,DC.,3851350,1402299,LC,African crabwood
Carapa surinamensis,Miq.,3851309,1600524,,Carapa
Carapa vasquezii,Kenfack,8123152,1600525,LC,
Carapichea adinantha,(Standl.) C.M.Taylor,9632532,1723445,LC,
Carapichea ligularis,(Rudge) Delprete,2920676,1400398,,
Carapichea pacimonica,(Müll.Arg.) C.M.Taylor,8283747,1731236,,
Carica papaya,L.,2874484,1378024,DD,Papaya; Pawpaw; Papaw; Pape; Tree melon; Melon-tree; Mamon; Pepaya; Mamoeiro-fêmea; Papaya Tree; Betik (Malay); పొప్పడి (బొప్పాయి) చెట్టు
Cariniana estrellensis,(Raddi) Kuntze,3083020,1567653,,Plains Oak
Cariniana micrantha,Ducke,3083044,1567655,,
Carpotroche crispidentata,Ducke,3878070,1401743,LC,
Carpotroche longifolia,(Poepp.) Benth.,7274065,1401744,LC,
Caryocar coriaceum,Wittm.,3826056,1491961,EN,
Caryocar cuneatum,Wittm.,3826020,1491963,LC,
Caryocar glabrum,(Aubl.) Pers.,3826026,1400793,LC,Bat's souari
Caryocar microcarpum,Ducke,3826036,1400794,LC,
Caryocar pallidum,A.C.Sm.,3826012,1400796,LC,
Caryocar villosum,(Aubl.) Pers.,3826009,1400795,LC,Piquia; Lemon wood
Cascabela thevetia,(L.) Lippold,3169652,1369909,LC,Luckynut; Yellow oleander; पीली कनेर; Kaner; فندق خوشبختی; Exile tree; Be-still tree; Trumpet flower; Bee-still Tree; خرزهره زرد يا شيناس; పచ్చ గన్నేరు; কলকে ফুল; அரளி; Ki Hujan; Nagasari; Ginje
Casearia aculeata,Jacq.,5331145,1404211,LC,Rabo de ranton; Cockspur; Thom Prickle
Casearia acuminata,DC.,8353057,1401746,,
Casearia arborea,(Rich.) Urb.,5331149,1401747,LC,Gia Verde
Casearia bicolor,Urb.,5331156,1824947,LC,Cuero de rana
Casearia combaymensis,Tul.,7723868,1401748,LC,
Casearia corymbulosa,(Spruce ex Benth.) T.Samar. & M.H.Alford,10710471,1834504,LC,
Casearia cotticensis,Uittien,8237571,1726475,,
Casearia decandra,Jacq.,5331147,1401750,LC,Guaçatumba; Wild Honeytree; Crack Open; Jumbie apple; Wild cherry; Wild honey tree
Casearia duckeana,Sleumer,7655462,1683539,,
Casearia grandiflora,Cambess.,7444383,1401751,LC,
Casearia manausensis,Sleumer,8090703,1683579,LC,
Casearia mariquitensis,Kunth,8087441,1401754,LC,
Casearia negrensis,Eichler,7400916,1401755,LC,
Casearia obliqua,Spreng.,7400113,1683602,LC,
Casearia obovalis,Poepp. ex Griseb.,8004155,1683604,LC,
Casearia pitumba,Sleumer,7499281,1401756,LC,
Casearia resinifera,Spruce ex Eichler,8173826,1401757,LC,
Casearia sylvestris,Sw.,5331148,1401759,LC,Wild sage; Crackopen
Casearia ulmifolia,Vahl ex Vent.,8205521,1401760,LC,
Casimirella ampla,(Miers) R.A.Howard,3596825,1405751,,
Casimirella rupestris,(Ducke) R.A.Howard,3596704,1555755,,
Cassia fastuosa,Willd. ex Vogel,7888605,1734375,LC,
Cassia fistula,L.,5357108,1368528,LC,Golden Shower Tree; Amaltas; Indian-laburnum; Golden shower; Purging cassia; Liquorice Plant; Trommelstok; Golden-rain; Pudding pipe tree; Purging fistula; Golden-shower senna; Drumstick tree; Shower of gold; Cassie; Crown of Gold Tree; Purging Cassi; The Indian Laburnum; Pudding-pie-tree; Casse-habitant; अमलतास; చెట్టు తంగేడు
Cassia grandis,L.f.,5357158,1400481,LC,Pink Shower; Appleblossom cassia; Coral shower; Horse cassia; Pink shower tree
Cassia leiandra,Benth.,5357153,1368530,LC,Powerful rattle
Cassia rubriflora,Ducke,5357083,1574578,,
Cassia spruceana,Benth.,5357084,1400485,LC,
Cassipourea guianensis,Aubl.,3086520,1403238,LC,Bastard waterwood; Goatwood
Cassipourea peruviana,Alston,3873906,1666181,LC,
Casuarina equisetifolia,L.,2891930,1383149,LC,Beach sheoak; Australian beefwood; Australian-pine; Beefwoodtree; Horsetail she-oak; Horsetailtree; Whistling-pine; Whistlingtree; Beach casuarina; Beach she-oak; Beach-oak; Coast she-oak; Coastal she-oak; Ironwood; Australian pine tree; Casuarine; She-oak; Common ironwood; Horsetail casuarina; South Sea ironwood; Beefwood; Casuarina; Horse-tail beefwood; Bull oak; Common ru; Horse-tail tree; Australian oak; Beach sea-oak; Austrlian beefwood; Causarina; Agoho pine; సరుగుడు
Cathedra acuminata,(Benth.) Miers,8137356,1406182,LC,
Catostemma albuquerquei,Paula,4073148,1593219,EN,
Catostemma cavalcantei,Paula,4073121,1593221,LC,
Catostemma milanezii,Paula,4073982,1593229,LC,
Catostemma sclerophyllum,Ducke,4073953,1593231,LC,
Cecropia concolor,Willd.,7316398,1694546,LC,
Cecropia distachya,Huber,4013607,1406009,LC,
Cecropia ficifolia,Warb. ex Snethl.,4013542,1694551,LC,
Cecropia latiloba,Miq.,4013210,1400958,LC,
Cecropia membranacea,Trécul,4013609,1694569,LC,
Cecropia obtusa,Trécul,4013449,1400963,LC,
Cecropia pachystachya,Trécul,4013385,1694574,LC,Ambay Pumpwood; Cecropia
Cecropia palmata,Willd.,4013360,1384120,LC,Snakewoodtree; Trumpet tree; Embauba; Yaruma
Cecropia purpurascens,C.C.Berg,7718049,1694578,LC,
Cecropia sciadophylla,Mart.,7316424,1400978,LC,
Cecropia ulei,Snethl.,4013179,1694589,LC,
Cedrela fissilis,Vell.,7107974,1600531,VU,Argentine cedar; Cedro; Cedar; Acajou wood
